UserID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category
4688,51,Female,USA,359.25,20-09-2021,Clothing
4689,46,Male,UK,333.14,11-11-2023,Books
4690,41,Male,Germany,,27-11-2023,Beauty
4691,41,Female,USA,493.2,13-10-2023,Beauty
4692,59,Male,Germany,103.03,27-05-2023,
4693,21,Male,Australia,90.59,18-09-2022,Sports
4694,20,Male,UK,430.24,15-12-2023,Electronics
4695,51,Male,USA,148.96,18-03-2023,Beauty
4696,66,Male,Germany,169.6,,Beauty
4697,40,Male,France,,10-12-2022,
4698,69,Male,USA,193.73,23-02-2020,
4699,40,Male,USA,147.38,08-03-2023,
4700,62,Other,USA,459,18-01-2022,Electronics
4701,,Female,,68.99,10-02-2023,Beauty
4702,48,Male,Canada,205.12,02-03-2021,Books
4703,58,Female,Australia,,12-05-2021,Beauty
4704,23,Male,USA,404.69,08-08-2023,Books
4705,54,Male,France,88.37,,Home & Kitchen
4706,27,Other,France,387.63,25-05-2021,Electronics
4707,57,Female,,78.56,16-03-2021,Electronics
4708,24,Female,Canada,211.29,10-07-2022,Clothing
4709,56,Other,Canada,365.45,22-12-2021,Beauty
4710,55,Other,Germany,139.05,15-08-2020,Sports
4711,38,Female,UK,160.39,23-09-2022,Clothing
4712,37,Male,Germany,335.32,,Electronics
4713,20,Male,UK,97.91,07-04-2022,Beauty
4714,68,Female,Australia,476.13,18-01-2023,
4715,39,Male,,98.45,28-02-2022,Clothing
4716,64,Other,Australia,376.25,30-01-2021,Home & Kitchen
4717,21,Other,Germany,402.29,03-01-2023,
4718,45,Other,UK,,07-04-2022,Beauty
4719,29,Female,Canada,82.34,21-09-2023,Home & Kitchen
4720,55,Female,Canada,87.12,02-04-2023,Clothing
4721,68,Female,USA,492.8,14-08-2022,Electronics
4722,53,Male,Germany,364.08,,Electronics
4723,64,Female,USA,227.77,04-06-2020,Clothing
4724,,Female,Canada,132.39,02-03-2022,Beauty
4725,22,Other,Germany,14.36,17-05-2021,Sports
4726,30,Male,Germany,336.88,19-02-2022,Clothing
4727,40,,Australia,478.67,29-11-2020,Clothing
4728,67,Other,France,57.89,05-05-2021,Beauty
4729,47,Male,UK,378.47,23-11-2020,Books
4730,54,Female,France,,01-01-2020,Electronics
4731,,Male,France,397.09,15-10-2023,Books
4732,65,Other,Canada,188.43,18-09-2021,Books
4733,44,Male,Australia,357.47,22-09-2023,Books
4734,68,,,463.51,05-07-2020,Home & Kitchen
4735,31,Female,France,311.97,25-09-2020,Clothing
4736,65,Female,France,,25-12-2023,Books
4737,64,Other,Germany,121.34,02-05-2020,Home & Kitchen
4738,53,Female,Canada,489.18,05-07-2021,Home & Kitchen
4739,,Female,France,437.06,27-05-2023,Electronics
4740,33,Male,UK,58.25,10-12-2023,Clothing
4741,39,Female,,209.7,24-04-2023,Beauty
4742,38,Other,USA,463.88,10-08-2021,Sports
4743,38,Female,Canada,43.67,,Clothing
4744,25,Male,USA,229.61,01-12-2020,Home & Kitchen
4745,66,Other,Germany,363.18,24-01-2021,Clothing
4746,33,Female,Germany,21.56,30-10-2020,Electronics
4747,48,,UK,377.65,02-07-2022,Clothing
4748,59,Female,Australia,183.8,28-04-2022,Home & Kitchen
4749,27,Other,Canada,,29-08-2022,Home & Kitchen
4750,49,Male,Canada,290.11,13-08-2020,Books
4751,51,Other,USA,274.44,27-05-2021,Home & Kitchen
4752,26,Other,France,437.6,06-10-2022,Electronics
4753,34,Male,,339.62,29-01-2020,
4754,28,Other,Australia,,26-08-2021,Clothing
4755,,Other,France,326.82,22-08-2022,Beauty
4756,27,Female,Australia,,07-09-2022,Beauty
4757,39,Other,UK,468.98,06-09-2021,Beauty
4758,,Female,Canada,353.61,03-10-2022,Sports
4759,21,Other,USA,274.22,09-10-2022,Home & Kitchen
4760,65,Female,UK,189.63,,Beauty
4761,69,Female,Germany,446.28,25-12-2021,Electronics
4762,64,Female,Germany,397.3,16-04-2021,Electronics
4763,42,Male,Germany,43.2,19-11-2021,Beauty
4764,38,Other,Australia,351.27,10-11-2020,Electronics
4765,54,Other,Australia,271.68,27-06-2022,Beauty
4766,,Other,Canada,,10-07-2021,
4767,66,Male,,284.66,30-07-2022,Clothing
4768,18,Female,Australia,100.29,05-10-2020,Books
4769,42,Other,Australia,,04-08-2023,Sports
4770,68,Male,France,142.84,19-04-2022,Beauty
4771,53,Male,,79.42,01-01-2021,
4772,34,Other,Germany,45.58,26-11-2020,Books
4773,58,Female,UK,247.95,31-01-2021,Books
4774,,Male,Germany,103.82,26-02-2022,Clothing
4775,19,Other,France,428.29,19-01-2021,Sports
4776,57,Female,,6.49,11-07-2021,Home & Kitchen
4777,,Male,USA,422.6,19-11-2022,
4778,,Male,,262.94,05-05-2023,Beauty
4779,56,Other,Canada,,19-09-2020,Sports
4780,23,,Germany,106.28,11-02-2021,
4781,18,Female,Australia,,23-01-2023,Electronics
4782,64,Other,UK,314.35,01-08-2022,Books
4783,,Other,Germany,354.83,16-09-2022,Electronics
4784,56,Female,UK,189.43,02-12-2022,Clothing
4785,34,Other,USA,11.77,,Clothing
4786,51,,Canada,206.45,25-11-2022,Sports
4787,58,Female,Australia,120.72,,Clothing
4788,46,Female,France,177,03-12-2022,
4789,26,Other,France,255.84,20-12-2022,Home & Kitchen
4790,30,Female,Canada,352.66,18-10-2023,Books
4791,23,Other,,481.8,24-05-2022,Clothing
4792,23,Female,USA,76.28,18-02-2023,Electronics
4793,37,Other,Germany,,11-05-2021,Clothing
4794,69,Female,USA,120.44,06-06-2020,Beauty
4795,20,Male,Germany,,,Books
4796,34,Male,UK,318.61,27-09-2020,Clothing
4797,66,Male,Canada,389.12,27-08-2023,Sports
4798,29,Female,UK,,,Clothing
4799,65,Other,UK,385.57,14-02-2023,Home & Kitchen
4800,64,Female,UK,82.87,10-12-2020,Home & Kitchen
4801,62,Female,UK,116.57,16-04-2023,Clothing
4802,,Female,,381.89,26-04-2020,Electronics
4803,34,Female,USA,265.86,17-10-2022,Clothing
4804,20,Other,Canada,151.23,03-04-2023,Sports
4805,43,Female,Canada,238.53,22-06-2020,
4806,32,Male,Australia,457.87,18-01-2022,Sports
4807,53,Male,UK,379.02,03-06-2020,Electronics
4808,49,Male,Canada,228.1,17-08-2021,Home & Kitchen
4809,,Female,Germany,490.37,05-11-2020,Sports
4810,21,Other,Canada,398.46,21-08-2020,Sports
4811,35,Other,UK,7.91,06-10-2023,Clothing
4812,66,Other,,60.62,10-06-2020,Home & Kitchen
4813,36,Female,USA,279.21,21-11-2021,
4814,60,,UK,178.23,18-10-2020,Sports
4815,69,Male,France,,06-05-2020,Clothing
4816,52,Other,USA,448.37,23-11-2021,Clothing
4817,57,Female,Canada,124.12,24-08-2021,Books
4818,31,Female,,382.83,22-01-2023,Clothing
4819,,Other,Australia,270.02,17-01-2023,
4820,31,,USA,199.02,22-01-2021,Books
4821,51,Other,,394.46,18-02-2022,Sports
4822,,Other,Germany,284.64,,Beauty
4823,41,Male,USA,319.47,29-06-2020,Clothing
4824,,Female,France,,20-12-2022,Electronics
4825,36,,Australia,295.01,16-03-2023,Books
4826,23,Female,Germany,153.85,26-11-2021,Beauty
4827,50,Other,Australia,249.18,07-10-2020,Beauty
4828,66,Female,Canada,114.9,,Books
4829,57,Other,UK,309.17,23-10-2020,Beauty
4830,36,Female,Australia,78,21-11-2021,Sports
4831,18,Male,Canada,65.84,15-07-2021,Beauty
4832,22,Male,UK,98.26,14-02-2023,Beauty
4833,44,Other,UK,409.64,16-11-2022,Clothing
4834,,Male,France,21.6,26-12-2023,Electronics
4835,23,Other,Germany,366.14,06-11-2020,Sports
4836,57,Other,Germany,,24-05-2022,Clothing
4837,30,Other,USA,297.97,24-01-2021,Sports
4838,65,Female,Canada,387.91,06-01-2020,Beauty
4839,52,Other,France,119.38,03-12-2021,Books
4840,36,Male,Australia,101.99,07-10-2022,Books
4841,29,Female,Canada,,13-06-2021,Clothing
4842,33,Male,Australia,,,Sports
4843,60,Other,Australia,131.14,24-08-2023,Beauty
4844,27,Other,Australia,,09-08-2022,Clothing
4845,42,Male,USA,71.56,03-05-2023,Beauty
4846,37,Female,USA,233.29,17-08-2020,Home & Kitchen
4847,48,Male,France,314.24,22-09-2023,Clothing
4848,21,Other,,40.55,22-11-2021,
4849,61,Female,France,408.63,12-05-2020,Home & Kitchen
4850,40,Other,USA,469.03,06-08-2022,Books
4851,19,,Germany,100.81,07-06-2020,
4852,39,Male,France,380.92,19-07-2023,Books
4853,68,Other,Germany,160.17,16-06-2021,Electronics
4854,54,Male,Germany,339.98,11-11-2021,Sports
4855,25,Female,France,156.81,21-10-2020,Electronics
4856,24,Other,Canada,,25-07-2022,Sports
4857,31,Other,UK,176.82,31-03-2022,Home & Kitchen
4858,20,Female,USA,425.17,15-09-2023,Sports
4859,67,Male,Australia,384.24,07-10-2020,Clothing
4860,33,Other,USA,,31-12-2023,Clothing
4861,36,Female,Australia,82.69,23-12-2022,Beauty
4862,68,Other,Canada,,24-12-2020,Clothing
4863,35,Male,UK,198.2,09-10-2022,Books
4864,69,Male,Canada,474.95,06-06-2023,Beauty
4865,33,Male,UK,,24-06-2023,Clothing
4866,25,Male,France,348.27,20-01-2023,Sports
4867,50,Female,France,,26-04-2022,Sports
4868,,Other,,101.51,09-10-2021,Sports
4869,29,Female,Germany,441.78,01-01-2020,Clothing
4870,28,Male,Germany,45.59,10-11-2020,Beauty
4871,22,Male,Australia,188.32,07-08-2023,Home & Kitchen
4872,44,Male,France,,23-06-2023,Home & Kitchen
4873,29,Male,Australia,479.42,17-06-2023,Books
4874,34,Other,Germany,63.47,25-04-2021,Sports
4875,23,Male,,445.62,19-07-2023,Sports
4876,50,Other,France,,15-10-2021,Books
4877,22,Male,Canada,,27-04-2022,Sports
4878,45,Other,USA,,27-02-2022,Electronics
4879,31,Other,,,09-11-2020,Beauty
4880,22,Male,,122.32,18-05-2020,Books
4881,50,Female,France,400.87,12-05-2021,Sports
4882,,Female,France,81.59,12-09-2023,Books
4883,65,Female,Germany,166.11,30-04-2020,Electronics
4884,58,Female,Australia,183.69,16-11-2023,Electronics
4885,36,Female,Germany,296.46,09-04-2021,Beauty
4886,39,Male,Australia,396.02,16-09-2022,Clothing
4887,22,Male,Germany,119.25,28-06-2022,Sports
4888,19,Male,Germany,,15-04-2023,Beauty
4889,47,Male,Canada,114.84,29-12-2020,Electronics
4890,,Male,France,193.9,09-06-2020,Electronics
4891,,Male,Canada,269.88,25-10-2021,Beauty
4892,21,Other,Germany,11.66,24-08-2022,Electronics
4893,50,Other,Canada,,,Clothing
4894,30,Male,France,463.72,20-09-2023,Sports
4895,37,Male,France,422.54,,Books
4896,24,Other,Germany,,16-01-2022,Clothing
4897,32,Other,France,264.63,29-03-2020,Sports
4898,,Male,Canada,407.94,11-06-2022,Electronics
4899,31,Other,UK,175.34,21-12-2021,Clothing
4900,,Female,France,449.03,02-06-2023,Home & Kitchen
4901,36,Female,Canada,444.01,20-01-2021,Home & Kitchen
4902,46,Female,Canada,75.14,05-04-2023,Electronics
4903,37,Other,Canada,249.35,15-10-2021,
4904,46,Male,France,,02-12-2020,Sports
4905,41,Male,UK,144.52,12-08-2021,Clothing
4906,35,Male,Germany,406.88,10-03-2021,Home & Kitchen
4907,27,,,487.69,,Sports
4908,58,Other,France,457.1,03-12-2022,Clothing
4909,25,Female,France,,01-05-2021,Clothing
4910,43,Other,USA,463.73,18-04-2020,Home & Kitchen
4911,,Female,Australia,412.21,30-11-2021,Electronics
4912,,Female,UK,434.51,,Clothing
4913,34,Male,Canada,457.84,26-06-2021,Electronics
4914,19,Other,Australia,246.65,15-03-2022,Home & Kitchen
4915,23,Male,Canada,109.55,13-11-2021,Clothing
4916,22,Male,,15.41,06-02-2023,Books
4917,45,Other,Germany,16.66,31-08-2021,Home & Kitchen
4918,58,Other,,323.04,18-04-2022,Home & Kitchen
4919,22,Female,France,,03-07-2021,Books
4920,35,Female,UK,250.47,20-09-2020,Home & Kitchen
4921,43,Female,Germany,70.01,16-10-2020,Books
4922,37,Female,Australia,487.88,24-05-2020,Books
4923,58,Male,UK,69.32,12-06-2021,Home & Kitchen
4924,66,Male,France,225.18,03-04-2020,Books
4925,,Other,Canada,224.46,03-12-2020,Books
4926,66,Female,USA,9.28,25-09-2022,Home & Kitchen
4927,29,Female,UK,335.56,20-12-2022,Books
4928,24,Female,Canada,271.41,18-03-2020,Electronics
4929,20,Male,UK,251.26,25-12-2023,Home & Kitchen
4930,27,Other,UK,409.95,08-04-2020,Home & Kitchen
4931,,Male,UK,124.36,07-10-2021,
4932,42,Other,France,431.24,19-03-2022,Sports
4933,52,Other,Germany,433.07,31-08-2023,Beauty
4934,33,Male,UK,414.3,31-05-2023,Clothing
4935,19,Male,France,173.99,27-04-2023,Books
4936,41,Other,USA,85.47,02-09-2022,Beauty
4937,27,Male,Germany,240.21,31-10-2020,Books
4938,55,Male,France,133.62,25-05-2022,Beauty
4939,39,Other,USA,,21-12-2020,Clothing
4940,43,Other,Germany,143.34,11-02-2022,Books
4941,60,Female,France,237.22,17-02-2022,Beauty
4942,56,Male,USA,60.8,09-02-2020,Books
4943,44,Other,France,472.45,20-04-2021,Electronics
4944,46,Male,USA,329.77,11-02-2023,Electronics
4945,64,Male,UK,72.49,11-09-2023,Beauty
4946,55,Other,UK,406.97,09-11-2021,Electronics
4947,37,Female,Germany,464.4,17-04-2022,Electronics
4948,44,Other,USA,135.08,15-06-2021,
4949,58,Other,UK,,17-08-2020,
4950,37,Male,Germany,164.63,12-11-2023,Clothing
4951,61,Female,Canada,416.96,11-09-2022,Books
4952,36,Other,UK,91.67,19-02-2022,Home & Kitchen
4953,37,Male,UK,390.78,21-08-2023,Home & Kitchen
4954,52,Other,Australia,359.55,16-03-2020,Books
4955,64,Male,France,327.43,21-09-2020,Beauty
4956,19,Other,Canada,219.49,10-11-2020,Books
4957,47,Female,USA,186.55,19-09-2021,
4958,51,Other,Germany,47.2,18-09-2022,Home & Kitchen
4959,,Male,Canada,181.89,08-07-2023,Books
4960,20,Other,USA,302.91,,Clothing
4961,23,Female,UK,449.61,22-03-2020,Clothing
4962,,Female,Australia,417.4,17-08-2020,Electronics
4963,44,Female,Germany,20.95,07-10-2021,Electronics
4964,27,Female,Germany,,24-10-2020,Books
4965,26,Male,Canada,425,07-10-2020,Clothing
4966,50,Other,France,469.96,12-04-2021,Beauty
4967,49,Female,,32.63,13-06-2021,Home & Kitchen
4968,65,Other,Australia,352.12,11-02-2021,Sports
4969,23,Male,,186.04,,Clothing
4970,58,Other,Canada,185.32,10-08-2020,Home & Kitchen
4971,53,Other,France,323.12,07-02-2022,Clothing
4972,19,,France,406.06,04-11-2022,Books
4973,46,Female,France,141.04,24-11-2021,Sports
4974,21,Male,,354.15,29-06-2021,Sports
4975,18,Other,USA,319.76,18-04-2023,Books
4976,36,Male,USA,261.07,22-10-2022,Books
4977,43,Male,Canada,303.2,30-05-2020,
4978,42,Male,UK,13.94,07-02-2023,Home & Kitchen
4979,27,Female,Canada,7.01,23-08-2023,Beauty
4980,32,Female,USA,277.47,21-11-2023,
4981,39,Other,Germany,,09-09-2021,Electronics
4982,68,Other,Canada,40.31,05-02-2022,Home & Kitchen
4983,65,Other,UK,248.55,14-01-2020,Sports
4984,38,Female,Australia,379.98,20-07-2023,Clothing
4985,39,Female,Canada,,02-11-2023,Sports
4986,53,Male,France,261.22,17-10-2021,Electronics
4987,51,Female,UK,360.36,16-07-2022,Home & Kitchen
4988,47,Male,France,90.06,25-07-2020,Home & Kitchen
4989,,Male,Germany,231.45,10-09-2021,Clothing
4990,62,Female,USA,78.28,24-06-2023,Beauty
4991,45,Male,Canada,264.3,04-01-2022,Clothing
4992,18,Male,Canada,298.01,18-02-2022,Clothing
4993,66,Other,France,65.23,11-11-2023,Sports
4994,62,Male,France,,03-01-2023,
4995,21,Female,USA,87.53,02-12-2022,Electronics
4996,24,Female,Canada,,02-03-2023,Electronics
4997,66,Male,USA,98.86,06-03-2021,Sports
4998,26,Other,France,141.25,05-03-2022,Books
4999,53,Female,Australia,352.76,30-12-2023,Home & Kitchen
5000,36,Female,France,127.93,,Sports
5001,18,Other,UK,201.78,26-07-2020,Electronics
5002,27,Male,France,464.78,08-01-2022,Sports
5003,53,Female,France,413.37,,Sports
5004,26,Male,Australia,,,Beauty
5005,62,Male,,300.8,14-04-2021,Books
5006,63,Male,UK,334.57,,Beauty
5007,59,Male,UK,450.62,06-09-2020,Clothing
5008,49,Female,Canada,276,18-09-2022,Beauty
5009,49,Other,Australia,282.84,25-08-2021,Beauty
5010,23,Female,Germany,444.78,21-02-2022,Electronics
5011,65,,,31.92,06-02-2021,Sports
5012,,Male,Canada,315.93,26-01-2020,Clothing
5013,34,Other,Canada,,19-12-2021,
5014,27,Male,UK,455.33,29-07-2022,Home & Kitchen
5015,67,Female,USA,480.47,10-01-2020,Home & Kitchen
5016,44,Female,France,89.27,05-09-2021,Sports
5017,67,Other,UK,144.33,04-12-2023,Sports
5018,52,Male,France,140.36,05-03-2023,Books
5019,69,Male,France,54.81,27-04-2022,Electronics
5020,38,Other,Germany,244.06,08-08-2020,Clothing
5021,42,Male,Canada,258.98,27-06-2021,Beauty
5022,45,Male,Germany,288.62,24-07-2023,Home & Kitchen
5023,64,Male,Canada,333.16,05-04-2020,Clothing
5024,32,Female,UK,36.14,18-02-2022,Books
5025,,Female,France,313.13,06-09-2021,Home & Kitchen
5026,46,Female,Germany,457.34,25-04-2023,Clothing
5027,26,Male,Australia,230.22,21-04-2022,Electronics
5028,44,Female,UK,57.82,26-11-2022,Electronics
5029,43,Male,UK,47.54,18-05-2023,Books
5030,36,,Australia,144.47,29-05-2022,Clothing
5031,45,Other,Canada,377.5,09-12-2023,Books
5032,34,Male,,,10-05-2020,Books
5033,60,Female,Canada,408.09,07-04-2020,Books
5034,,Female,,,,Sports
5035,59,,UK,231.27,27-08-2022,Electronics
5036,,Female,Canada,153.89,28-05-2023,Sports
5037,37,Male,USA,300.85,17-10-2023,Beauty
5038,,Other,Australia,406.21,12-08-2022,Sports
5039,,Male,Australia,36.96,24-11-2021,Electronics
5040,56,Male,France,476.94,28-01-2020,Books
5041,66,Other,Australia,324.72,23-06-2022,Clothing
5042,40,Female,Canada,202.08,30-10-2021,Books
5043,64,Other,Canada,255.48,05-06-2021,Books
5044,49,Other,Germany,195.87,11-07-2022,Sports
5045,69,Male,France,209.24,18-04-2020,Clothing
5046,,Male,France,299.83,09-04-2022,Electronics
5047,50,Other,Australia,34.82,30-08-2021,Home & Kitchen
5048,63,Female,Canada,91.81,19-10-2021,Electronics
5049,22,Other,USA,117.38,19-04-2023,Clothing
5050,60,Female,Germany,206.72,28-07-2020,Electronics
5051,,Other,,188.67,07-12-2020,Sports
5052,51,Other,Canada,362.49,,Clothing
5053,57,Female,France,,27-10-2021,
5054,28,Other,France,33.25,11-02-2022,Home & Kitchen
5055,67,Male,USA,32.44,,Clothing
5056,20,Other,UK,10.6,09-07-2021,Electronics
5057,,,Canada,23.82,13-06-2023,Home & Kitchen
5058,28,Female,France,430.04,18-02-2023,Beauty
5059,33,Female,,350.14,,Clothing
5060,35,,UK,497.99,09-11-2022,Clothing
5061,,Other,France,15.05,26-11-2021,Clothing
5062,65,,Australia,,17-05-2021,Books
5063,27,Male,,349.55,29-12-2020,Electronics
5064,35,,UK,321.97,,Clothing
5065,55,Male,USA,181.48,,Clothing
5066,36,Other,Canada,191.48,27-11-2023,Books
5067,,Male,UK,423.55,22-06-2023,
5068,30,Female,UK,358.17,22-03-2022,Books
5069,63,Other,France,336.81,26-10-2021,Clothing
5070,20,Female,Australia,20.17,06-11-2022,Electronics
5071,27,Male,UK,96.24,08-02-2020,Books
5072,55,Male,Canada,481.5,26-10-2021,Clothing
5073,18,Female,USA,229.91,16-05-2022,Beauty
5074,44,Female,Australia,391.79,21-10-2020,Electronics
5075,63,Other,USA,197.72,08-02-2020,Books
5076,25,Female,USA,383.34,05-07-2020,
5077,68,Female,Canada,64.01,19-01-2022,Electronics
5078,63,,,25.85,,
5079,59,Male,,235.76,22-02-2022,Clothing
5080,,Female,Australia,297.86,04-11-2020,Electronics
5081,26,Female,Canada,165.23,27-12-2020,Electronics
5082,23,Male,Australia,359.42,06-04-2021,
5083,60,Other,UK,250.43,30-10-2021,Home & Kitchen
5084,42,Other,Germany,464.52,08-06-2023,Electronics
5085,56,Other,Germany,47.07,06-12-2021,Clothing
5086,66,Other,Germany,37.95,27-06-2023,Electronics
5087,45,Male,USA,453.04,16-02-2022,Sports
5088,50,Female,Australia,336.21,02-01-2020,Home & Kitchen
5089,54,Other,Canada,,14-10-2021,Beauty
5090,26,Male,,18.64,30-06-2020,Sports
5091,35,Female,Canada,,02-01-2020,Electronics
5092,38,Other,Australia,387.05,08-04-2023,
5093,19,Female,USA,383.34,17-07-2023,Clothing
5094,60,Other,UK,456.41,03-09-2022,Sports
5095,55,Female,Germany,291.19,,Home & Kitchen
5096,57,Other,Germany,,25-05-2022,Home & Kitchen
5097,53,Other,,,18-02-2020,Electronics
5098,67,Female,USA,389.73,16-12-2023,Beauty
5099,60,Female,Germany,,22-09-2022,Sports
5100,54,Female,Australia,306.75,01-08-2023,Beauty
5101,32,Male,France,112.95,14-01-2021,Clothing
5102,45,Male,Australia,410.35,01-03-2022,Books
5103,,Female,Canada,325.38,01-03-2022,Electronics
5104,51,Male,Germany,114.52,18-05-2021,Beauty
5105,39,Other,Germany,242.92,22-02-2022,
5106,28,Female,France,498.62,09-07-2021,Sports
5107,30,Male,,,25-07-2021,Books
5108,21,Female,Australia,62.7,07-05-2023,Beauty
5109,39,,,,18-04-2020,Home & Kitchen
5110,24,Other,Australia,96.39,05-03-2020,Sports
5111,60,Male,France,97.55,08-10-2023,Sports
5112,41,Other,UK,429.74,26-01-2023,Books
5113,,Female,USA,82.3,26-02-2023,Home & Kitchen
5114,45,Male,France,432.01,24-09-2020,Books
5115,32,Female,Australia,47.92,03-12-2023,Clothing
5116,18,Female,Canada,453.79,27-03-2020,Electronics
5117,20,Female,Canada,131.89,18-11-2023,
5118,31,Other,Canada,,25-03-2021,Clothing
5119,55,Female,Australia,,17-07-2022,Home & Kitchen
5120,67,Other,Germany,198.08,10-01-2022,Books
5121,18,Female,France,47.46,15-04-2021,Electronics
5122,55,Other,France,291.87,03-02-2022,Clothing
5123,55,Other,UK,176.21,19-04-2020,Sports
5124,38,Other,France,426.81,20-10-2020,Beauty
5125,65,Female,France,95,02-08-2020,Beauty
5126,46,Female,UK,143.59,28-08-2023,Electronics
5127,22,Other,France,92.74,12-05-2023,Electronics
5128,,Female,France,284.09,22-12-2023,Clothing
5129,27,Other,USA,60.31,17-08-2022,Books
5130,45,,Australia,98.73,21-01-2023,Electronics
5131,38,Other,UK,340.85,11-11-2021,Books
5132,67,Other,USA,41.84,17-11-2022,Beauty
5133,24,Male,Germany,372.87,,Clothing
5134,20,Female,UK,56.65,23-11-2023,Sports
5135,62,Female,Australia,294.82,22-09-2020,Electronics
5136,64,Male,France,498.92,14-06-2022,Beauty
5137,37,Other,France,91.08,20-09-2022,Books
5138,,Other,USA,,11-10-2020,Books
5139,52,Male,USA,,22-12-2022,Beauty
